,Date,Door,EnergyKWh,Environment,HotGasPipe,LiquidPipe,Refrigerated,SuctionPipe,Time
1948,2023-03-16 07:28:00,0.0,,21.1,29.6,27.2,1.1,14.5,1948
1949,2023-03-16 07:29:00,0.0,,21.1,28.7,26.8,1.1,14.9,1949
1950,2023-03-16 07:30:00,0.0,,21.1,28.1,26.5,1.3,15.5,1950
1951,2023-03-16 07:31:00,0.0,150.0,21.1,26.7,25.7,-3.1,16.0,1951
1952,2023-03-16 07:32:00,0.0,,21.0,36.4,27.5,-2.9,12.4,1952
1953,2023-03-16 07:33:00,0.0,,21.4,47.5,30.5,-3.6,7.3,1953
1954,2023-03-16 07:34:00,0.0,,21.1,54.6,31.5,-4.8,4.8,1954
1955,2023-03-16 07:35:00,0.0,,22.0,59.0,32.0,-3.9,4.1,1955
1956,2023-03-16 07:36:00,0.0,,22.1,62.5,33.2,-0.7,3.2,1956
1957,2023-03-16 07:37:00,0.0,3200.0,21.9,60.8,32.8,-0.7,3.7,1957
1958,2023-03-16 07:38:00,0.0,,21.7,55.5,31.6,-0.4,5.0,1958
1959,2023-03-16 07:39:00,0.0,,21.6,50.4,30.5,-0.3,6.4,1959
1960,2023-03-16 07:40:00,0.0,,21.5,45.9,30.0,0.0,7.7,1960
1961,2023-03-16 07:41:00,0.0,,21.3,42.2,29.6,0.2,8.8,1961
1962,2023-03-16 07:42:00,0.0,,21.3,39.2,29.1,0.3,9.8,1962
1963,2023-03-16 07:43:00,0.0,150.0,21.2,36.8,28.6,0.5,10.8,1963
1964,2023-03-16 07:44:00,0.0,,21.3,34.9,28.2,0.4,11.6,1964
1965,2023-03-16 07:45:00,0.0,,21.2,33.3,27.8,0.6,12.3,1965
1966,2023-03-16 07:46:00,0.0,,21.3,31.7,27.4,0.8,13.2,1966
1967,2023-03-16 07:47:00,0.0,,21.1,30.6,27.1,0.9,13.8,1967
1968,2023-03-16 07:48:00,0.0,,21.2,29.5,26.7,1.0,14.3,1968
1969,2023-03-16 07:49:00,0.0,100.0,21.1,28.7,26.4,1.0,14.8,1969
1970,2023-03-16 07:50:00,0.0,,21.1,27.9,26.1,1.2,15.2,1970
1971,2023-03-16 07:51:00,0.0,,21.0,27.3,25.9,1.3,15.6,1971
1972,2023-03-16 07:52:00,0.0,,21.2,29.7,25.5,-2.9,14.6,1972
1973,2023-03-16 07:53:00,0.0,,21.2,42.4,29.5,-3.0,10.1,1973
1974,2023-03-16 07:54:00,0.0,,21.2,52.0,31.3,-4.4,6.6,1974
1975,2023-03-16 07:55:00,0.0,2050.0,21.4,56.7,32.1,-3.8,4.1,1975
1976,2023-03-16 07:56:00,0.0,,21.6,60.9,32.6,-4.4,3.8,1976
1977,2023-03-16 07:57:00,0.0,,22.0,61.4,32.4,-0.7,3.5,1977
1978,2023-03-16 07:58:00,0.0,,21.8,56.9,31.5,-0.5,4.7,1978
1979,2023-03-16 07:59:00,0.0,,21.6,51.7,30.8,-0.2,6.0,1979
1980,2023-03-16 08:00:00,0.0,,21.4,47.1,30.2,-0.1,7.3,1980
1981,2023-03-16 08:01:00,0.0,1200.0,21.4,43.2,29.5,0.1,8.6,1981
1982,2023-03-16 08:02:00,0.0,,21.3,40.0,29.1,0.2,9.6,1982
1983,2023-03-16 08:03:00,0.0,,21.3,37.4,28.6,0.5,10.6,1983
1984,2023-03-16 08:04:00,0.0,,21.2,35.4,28.2,0.6,11.4,1984
1985,2023-03-16 08:05:00,0.0,,21.2,33.6,27.8,0.7,12.2,1985
1986,2023-03-16 08:06:00,0.0,,21.1,32.1,27.4,0.7,12.9,1986
1987,2023-03-16 08:07:00,0.0,100.0,21.1,31.0,27.0,1.1,13.6,1987
1988,2023-03-16 08:08:00,0.0,,21.1,29.9,26.8,1.1,14.2,1988
1989,2023-03-16 08:09:00,0.0,,21.1,29.0,26.4,1.2,14.8,1989
1990,2023-03-16 08:10:00,0.0,,21.0,28.2,26.1,1.1,15.1,1990
1991,2023-03-16 08:11:00,0.0,,21.0,27.4,25.8,1.3,15.5,1991
1992,2023-03-16 08:12:00,0.0,,21.0,29.6,25.2,-3.2,14.9,1992
1993,2023-03-16 08:13:00,0.0,750.0,21.5,42.4,29.3,-2.9,9.6,1993
1994,2023-03-16 08:14:00,0.0,,21.9,51.5,31.2,-4.6,5.9,1994
1995,2023-03-16 08:15:00,0.0,,21.7,57.2,32.0,-4.2,3.6,1995
1996,2023-03-16 08:16:00,0.0,,22.1,60.5,33.0,-4.5,2.9,1996
1997,2023-03-16 08:17:00,0.0,,21.9,61.2,32.2,-0.7,3.7,1997
1998,2023-03-16 08:18:00,0.0,,21.9,56.2,31.0,-0.4,4.9,1998
1999,2023-03-16 08:19:00,0.0,2500.0,21.7,50.9,30.3,-0.2,6.3,1999
2000,2023-03-16 08:20:00,0.0,,21.5,46.3,29.6,-0.1,7.5,2000
2001,2023-03-16 08:21:00,0.0,,21.5,42.6,29.0,0.2,8.6,2001
2002,2023-03-16 08:22:00,0.0,,21.4,39.7,28.6,0.4,9.7,2002
2003,2023-03-16 08:23:00,0.0,,21.4,37.0,28.2,0.4,10.6,2003
2004,2023-03-16 08:24:00,0.0,,21.4,35.0,28.1,0.7,11.5,2004
2005,2023-03-16 08:25:00,0.0,1900.0,21.3,33.2,27.7,0.8,12.3,2005
2006,2023-03-16 08:26:00,0.0,,21.3,31.8,27.4,0.9,13.1,2006
2007,2023-03-16 08:27:00,0.0,,21.3,30.6,26.9,1.1,13.8,2007
2008,2023-03-16 08:28:00,0.0,,21.3,29.7,26.6,1.4,14.4,2008
2009,2023-03-16 08:29:00,0.0,,20.8,31.9,26.6,-3.2,14.6,2009
2010,2023-03-16 08:30:00,0.0,,21.6,44.8,29.4,-2.6,16.5,2010
2011,2023-03-16 08:31:00,0.0,3900.0,22.0,53.7,31.2,-2.4,19.1,2011
2012,2023-03-16 08:32:00,0.0,,21.9,59.3,31.8,-1.8,20.0,2012
2013,2023-03-16 08:33:00,0.0,,22.1,62.5,32.6,-1.7,19.4,2013
2014,2023-03-16 08:34:00,0.0,,22.6,64.9,32.8,-2.0,17.7,2014
2015,2023-03-16 08:35:00,0.0,,22.8,66.3,32.6,-0.7,16.0,2015
2016,2023-03-16 08:36:00,0.0,,22.6,67.2,32.3,-1.2,13.3,2016
2017,2023-03-16 08:37:00,0.0,3900.0,22.4,67.8,32.7,-1.1,10.1,2017
2018,2023-03-16 08:38:00,0.0,,22.8,68.6,32.5,-1.3,8.7,2018
2019,2023-03-16 08:39:00,0.0,,22.3,69.7,33.2,-2.5,8.2,2019
2020,2023-03-16 08:40:00,0.0,,22.7,70.3,33.3,-2.5,7.2,2020
2021,2023-03-16 08:41:00,0.0,,23.0,71.3,33.1,-2.8,7.0,2021
2022,2023-03-16 08:42:00,0.0,,23.0,70.0,33.0,-3.0,6.0,2022
2023,2023-03-16 08:43:00,0.0,3850.0,23.0,70.7,33.5,-2.0,6.4,2023
2024,2023-03-16 08:44:00,0.0,,23.1,71.0,32.6,-4.1,5.4,2024
2025,2023-03-16 08:45:00,0.0,,22.7,71.0,33.1,-3.2,5.0,2025
2026,2023-03-16 08:46:00,0.0,,23.1,71.7,33.1,-4.1,4.6,2026
2027,2023-03-16 08:47:00,0.0,,23.1,72.1,32.7,-3.9,4.2,2027
2028,2023-03-16 08:48:00,0.0,,22.3,72.0,33.6,-4.2,3.7,2028
2029,2023-03-16 08:49:00,0.0,3750.0,22.7,72.2,33.1,-5.2,4.0,2029
2030,2023-03-16 08:50:00,0.0,,22.9,72.1,32.9,-4.8,3.9,2030
2031,2023-03-16 08:51:00,0.0,,23.0,71.3,33.4,-5.8,2.9,2031
2032,2023-03-16 08:52:00,0.0,,22.8,69.2,32.2,-1.0,3.7,2032
2033,2023-03-16 08:53:00,0.0,,22.6,62.9,31.4,-0.5,5.0,2033
2034,2023-03-16 08:54:00,0.0,,22.3,56.5,30.8,-0.3,6.3,2034
2035,2023-03-16 08:55:00,0.0,1900.0,22.2,50.9,30.1,0.0,7.7,2035
2036,2023-03-16 08:56:00,0.0,,22.1,46.4,29.6,0.0,9.0,2036
2037,2023-03-16 08:57:00,0.0,,22.0,42.8,29.2,0.3,10.0,2037
2038,2023-03-16 08:58:00,0.0,,22.0,39.9,28.8,0.5,11.0,2038
2039,2023-03-16 08:59:00,0.0,,21.9,37.5,28.3,0.6,11.9,2039
2040,2023-03-16 09:00:00,0.0,,21.9,35.7,28.0,0.7,12.7,2040
2041,2023-03-16 09:01:00,0.0,150.0,21.9,33.9,27.8,0.8,13.4,2041
2042,2023-03-16 09:02:00,0.0,,21.8,32.6,27.4,1.0,14.0,2042
2043,2023-03-16 09:03:00,0.0,,21.8,31.4,27.1,1.0,14.6,2043
2044,2023-03-16 09:04:00,0.0,,21.6,30.5,26.9,1.4,15.2,2044
2045,2023-03-16 09:05:00,0.0,,21.6,29.7,26.5,1.5,15.6,2045
2046,2023-03-16 09:06:00,0.0,,21.1,31.1,25.7,-2.9,15.1,2046
2047,2023-03-16 09:07:00,0.0,450.0,21.6,44.3,29.8,-2.7,9.7,2047
2048,2023-03-16 09:08:00,0.0,,22.2,54.4,30.9,-4.2,6.7,2048
2049,2023-03-16 09:09:00,0.0,,22.4,60.0,32.0,-4.2,4.3,2049
2050,2023-03-16 09:10:00,0.0,,22.3,63.5,32.6,-4.3,3.8,2050
2051,2023-03-16 09:11:00,,,23.0,65.6,33.2,-1.1,3.5,2051
2052,2023-03-16 09:12:00,0.0,,22.6,61.4,32.3,-0.5,4.5,2052
2053,2023-03-16 09:13:00,0.0,2850.0,22.5,55.4,31.3,-0.2,5.9,2053
2054,2023-03-16 09:14:00,0.0,,22.2,50.3,30.6,-0.1,7.3,2054
2055,2023-03-16 09:15:00,0.0,,22.2,45.8,30.1,0.0,8.5,2055
2056,2023-03-16 09:16:00,0.0,,22.1,42.3,29.6,0.2,9.7,2056
2057,2023-03-16 09:17:00,0.0,,22.0,39.4,29.1,0.5,10.7,2057
2058,2023-03-16 09:18:00,0.0,,21.9,37.1,28.7,0.5,11.7,2058
2059,2023-03-16 09:19:00,0.0,100.0,21.9,35.1,28.3,0.7,12.5,2059
2060,2023-03-16 09:20:00,0.0,,21.8,33.5,28.1,0.9,13.2,2060
2061,2023-03-16 09:21:00,0.0,,21.8,32.1,27.7,1.0,14.0,2061
2062,2023-03-16 09:22:00,0.0,,21.8,31.1,27.3,1.1,14.5,2062
2063,2023-03-16 09:23:00,0.0,,21.9,30.0,27.0,1.1,15.0,2063
2064,2023-03-16 09:24:00,0.0,,21.8,29.2,26.8,1.5,15.6,2064
2065,2023-03-16 09:25:00,0.0,100.0,21.6,28.5,26.6,1.3,16.0,2065
2066,2023-03-16 09:26:00,0.0,,21.8,36.1,27.7,-2.5,12.8,2066
2067,2023-03-16 09:27:00,0.0,,21.8,48.7,30.2,-4.3,8.3,2067
2068,2023-03-16 09:28:00,0.0,,22.2,,31.5,-4.5,5.2,2068
2069,2023-03-16 09:29:00,0.0,,22.5,56.5,,,4.4,2069
2070,2023-03-16 09:30:00,0.0,,23.1,60.8,32.7,-4.2,,2070
2071,2023-03-16 09:31:00,0.0,3300.0,,64.7,33.2,-5.1,4.1,2071
2072,2023-03-16 09:32:00,0.0,,22.8,63.3,32.5,-0.7,4.0,2072
2073,2023-03-16 09:33:00,0.0,,22.6,58.1,31.5,-0.3,5.2,2073
2074,2023-03-16 09:34:00,0.0,,22.4,52.4,30.6,-0.1,6.5,2074
2075,2023-03-16 09:35:00,0.0,,22.4,47.6,30.1,0.0,7.9,2075
2076,2023-03-16 09:36:00,0.0,,22.2,43.7,29.7,0.4,9.0,2076
2077,2023-03-16 09:37:00,0.0,150.0,22.0,40.6,29.1,0.3,10.1,2077
2078,2023-03-16 09:38:00,0.0,,22.0,38.1,28.8,0.6,11.2,2078
2079,2023-03-16 09:39:00,0.0,,21.9,35.9,28.5,0.7,12.2,2079
2080,2023-03-16 09:40:00,0.0,,21.9,34.1,28.1,0.5,12.9,2080
2081,2023-03-16 09:41:00,0.0,,21.9,32.6,27.8,1.0,13.5,2081
2082,2023-03-16 09:42:00,0.0,,21.9,31.6,27.5,0.9,14.2,2082
2083,2023-03-16 09:43:00,0.0,150.0,21.8,30.4,27.2,1.4,14.8,2083
2084,2023-03-16 09:44:00,0.0,,21.9,29.5,26.9,1.2,15.4,2084
2085,2023-03-16 09:45:00,0.0,,21.9,28.9,26.7,1.3,16.0,2085
2086,2023-03-16 09:46:00,0.0,,21.7,29.1,26.0,-3.4,16.2,2086
2087,2023-03-16 09:47:00,0.0,,21.9,41.4,29.1,-3.1,11.4,2087
2088,2023-03-16 09:48:00,0.0,,22.3,52.1,30.9,-4.0,7.1,2088
2089,2023-03-16 09:49:00,0.0,2200.0,22.5,58.0,32.5,-4.5,5.3,2089
2090,2023-03-16 09:50:00,0.0,,23.0,62.1,33.6,-4.2,4.2,2090
2091,2023-03-16 09:51:00,0.0,,23.0,64.4,33.3,-1.1,3.6,2091
2092,2023-03-16 09:52:00,0.0,,23.0,61.0,33.1,-0.5,4.5,2092
2093,2023-03-16 09:53:00,0.0,,22.7,55.8,32.6,-0.3,5.9,2093
2094,2023-03-16 09:54:00,0.0,,22.6,50.7,32.0,0.0,7.2,2094
2095,2023-03-16 09:55:00,0.0,1200.0,22.4,46.5,31.3,0.0,8.6,2095
2096,2023-03-16 09:56:00,0.0,,22.3,43.0,30.8,0.3,9.6,2096
2097,2023-03-16 09:57:00,0.0,,22.4,40.1,30.4,0.4,10.8,2097
2098,2023-03-16 09:58:00,0.0,,22.3,37.8,29.8,0.4,11.7,2098
2099,2023-03-16 09:59:00,0.0,,22.3,35.8,29.4,0.7,12.6,2099
2100,2023-03-16 10:00:00,0.0,,22.2,34.2,28.9,0.8,13.3,2100
2101,2023-03-16 10:01:00,0.0,100.0,22.2,33.0,28.6,0.8,14.2,2101
2102,2023-03-16 10:02:00,0.0,,22.2,31.8,28.2,1.2,14.8,2102
2103,2023-03-16 10:03:00,0.0,,22.2,30.9,28.0,1.2,15.4,2103
2104,2023-03-16 10:04:00,0.0,,22.1,30.0,27.6,1.3,15.8,2104
2105,2023-03-16 10:05:00,0.0,,22.1,29.2,27.2,1.4,16.3,2105
2106,2023-03-16 10:06:00,0.0,,22.0,34.8,27.8,-3.2,14.2,2106
2107,2023-03-16 10:07:00,0.0,1200.0,22.2,46.9,30.4,-3.4,9.1,2107
2108,2023-03-16 10:08:00,0.0,,22.7,54.9,31.6,-4.9,5.9,2108
2109,2023-03-16 10:09:00,0.0,,22.4,59.6,31.7,-3.9,4.5,2109
2110,2023-03-16 10:10:00,1.0,,23.2,63.5,33.1,-5.4,3.5,2110
2111,2023-03-16 10:11:00,0.0,,23.6,65.1,33.8,-5.2,3.9,2111
2112,2023-03-16 10:12:00,0.0,,22.6,66.7,33.9,-3.9,3.4,2112
2113,2023-03-16 10:13:00,0.0,3650.0,23.5,67.8,33.8,-4.7,2.9,2113
2114,2023-03-16 10:14:00,0.0,,23.7,69.1,34.1,-5.4,4.0,2114
2115,2023-03-16 10:15:00,0.0,,23.4,69.5,33.7,-4.7,3.9,2115
2116,2023-03-16 10:16:00,0.0,,23.2,70.2,33.8,-4.2,3.7,2116
2117,2023-03-16 10:17:00,0.0,,23.6,70.9,34.2,-4.5,3.5,2117
2118,2023-03-16 10:18:00,0.0,,24.2,71.3,34.3,-5.3,2.7,2118
2119,2023-03-16 10:19:00,0.0,3650.0,24.0,71.6,32.9,-4.0,4.1,2119
2120,2023-03-16 10:20:00,0.0,,23.6,71.4,33.2,-4.3,4.2,2120
2121,2023-03-16 10:21:00,0.0,,23.8,72.6,34.0,-5.8,4.3,2121
2122,2023-03-16 10:22:00,0.0,,23.9,71.9,33.6,-5.0,3.9,2122
2123,2023-03-16 10:23:00,1.0,,23.4,72.3,33.4,-3.7,3.8,2123
2124,2023-03-16 10:24:00,0.0,,23.9,72.0,33.2,-4.4,3.5,2124
2125,2023-03-16 10:25:00,0.0,3650.0,23.6,72.3,34.0,-4.6,3.7,2125
2126,2023-03-16 10:26:00,0.0,,23.8,72.3,34.0,-4.5,3.4,2126
2127,2023-03-16 10:27:00,0.0,,23.6,72.3,34.0,-5.4,3.9,2127
2128,2023-03-16 10:28:00,0.0,,24.0,72.7,34.4,-4.8,3.4,2128
2129,2023-03-16 10:29:00,0.0,,24.1,73.2,33.4,-4.6,3.6,2129
2130,2023-03-16 10:30:00,0.0,,23.6,74.0,34.2,-5.1,4.0,2130
2131,2023-03-16 10:31:00,0.0,3550.0,23.8,73.1,33.9,-4.1,3.2,2131
2132,2023-03-16 10:32:00,0.0,,24.4,74.1,33.5,-5.7,3.9,2132
2133,2023-03-16 10:33:00,0.0,,24.1,73.7,34.1,-4.1,3.1,2133
2134,2023-03-16 10:34:00,0.0,,23.9,73.4,33.5,-4.5,3.5,2134
2135,2023-03-16 10:35:00,0.0,,24.2,73.8,34.3,-4.3,3.1,2135
2136,2023-03-16 10:36:00,0.0,,23.9,73.2,33.8,-5.1,3.8,2136
2137,2023-03-16 10:37:00,0.0,3550.0,23.6,73.5,33.8,-4.8,3.2,2137
2138,2023-03-16 10:38:00,0.0,,24.1,73.3,33.4,-4.2,3.9,2138
2139,2023-03-16 10:39:00,0.0,,24.3,74.2,33.4,-5.3,4.0,2139
2140,2023-03-16 10:40:00,0.0,,24.0,73.9,34.6,-4.5,3.5,2140
2141,2023-03-16 10:41:00,0.0,,23.7,73.3,33.8,-3.6,2.4,2141
2142,2023-03-16 10:42:00,0.0,,23.6,73.4,34.2,-3.4,3.3,2142
2143,2023-03-16 10:43:00,0.0,3550.0,23.3,73.5,34.2,-4.7,3.4,2143
2144,2023-03-16 10:44:00,0.0,,24.5,74.4,35.1,-3.9,3.3,2144
2145,2023-03-16 10:45:00,0.0,,23.8,74.2,34.4,-4.1,2.5,2145
2146,2023-03-16 10:46:00,0.0,,24.0,74.3,34.4,-3.6,2.5,2146
2147,2023-03-16 10:47:00,0.0,,24.4,74.1,34.5,-3.7,2.4,2147
2148,2023-03-16 10:48:00,0.0,,24.2,74.1,34.8,-3.8,3.0,2148
2149,2023-03-16 10:49:00,0.0,3650.0,24.8,73.6,34.4,-3.6,2.2,2149
2150,2023-03-16 10:50:00,0.0,,24.1,74.0,34.2,-3.5,3.5,2150
2151,2023-03-16 10:51:00,0.0,,24.3,74.2,34.7,-3.5,3.2,2151
2152,2023-03-16 10:52:00,0.0,,24.0,74.3,34.5,-2.9,2.6,2152
2153,2023-03-16 10:53:00,0.0,,23.7,74.0,34.5,-2.4,3.2,2153
2154,2023-03-16 10:54:00,0.0,,24.0,74.1,34.2,-2.8,2.9,2154
2155,2023-03-16 10:55:00,0.0,3650.0,24.1,74.5,34.7,-2.9,3.8,2155
2156,2023-03-16 10:56:00,0.0,,23.8,72.8,34.8,-2.5,3.3,2156
2157,2023-03-16 10:57:00,0.0,,23.7,73.2,32.1,-2.1,4.4,2157
2158,2023-03-16 10:58:00,0.0,,23.5,73.1,35.1,-2.2,4.0,2158
2159,2023-03-16 10:59:00,0.0,,23.8,73.7,38.5,-2.7,4.2,2159
2160,2023-03-16 11:00:00,0.0,,23.7,73.8,36.2,-2.2,4.5,2160
2161,2023-03-16 11:01:00,0.0,3500.0,23.9,73.9,37.6,-1.7,4.3,2161
2162,2023-03-16 11:02:00,0.0,,23.5,73.9,36.7,-1.2,4.3,2162
2163,2023-03-16 11:03:00,0.0,,23.7,73.9,36.6,-1.8,4.5,2163
2164,2023-03-16 11:04:00,0.0,,23.4,74.2,37.4,-1.9,4.5,2164
2165,2023-03-16 11:05:00,0.0,,23.5,74.0,36.6,-0.9,4.9,2165
2166,2023-03-16 11:06:00,0.0,,23.5,74.2,36.7,-0.9,5.2,2166
2167,2023-03-16 11:07:00,0.0,3650.0,23.5,73.9,36.6,-1.6,5.3,2167
2168,2023-03-16 11:08:00,0.0,,23.9,74.4,37.3,-1.2,5.4,2168
2169,2023-03-16 11:09:00,0.0,,23.9,74.4,37.3,-1.0,6.2,2169
2170,2023-03-16 11:10:00,0.0,,24.3,74.5,37.6,-1.2,6.1,2170
2171,2023-03-16 11:11:00,0.0,,24.0,73.9,37.4,-0.5,6.4,2171
2172,2023-03-16 11:12:00,0.0,,23.7,73.7,34.0,-0.4,7.1,2172
2173,2023-03-16 11:13:00,0.0,3450.0,23.7,73.4,35.1,-0.5,6.9,2173
2174,2023-03-16 11:14:00,0.0,,23.1,73.6,39.4,0.0,7.3,2174
2175,2023-03-16 11:15:00,0.0,,23.3,74.0,44.0,-0.2,8.0,2175
2176,2023-03-16 11:16:00,0.0,,24.0,74.0,43.8,0.3,7.7,2176
2177,2023-03-16 11:17:00,0.0,,23.7,74.6,40.7,-0.2,7.6,2177
2178,2023-03-16 11:18:00,0.0,,23.8,74.6,40.1,-0.2,7.9,2178
2179,2023-03-16 11:19:00,0.0,3550.0,23.5,74.0,38.2,0.4,7.6,2179
2180,2023-03-16 11:20:00,0.0,,24.1,74.3,38.2,0.9,7.9,2180
2181,2023-03-16 11:21:00,0.0,,24.0,74.5,39.2,0.1,8.3,2181
2182,2023-03-16 11:22:00,0.0,,23.8,74.5,37.4,-0.2,8.2,2182
2183,2023-03-16 11:23:00,0.0,,24.4,74.5,39.1,1.0,9.3,2183
2184,2023-03-16 11:24:00,0.0,,23.9,74.8,38.2,0.3,8.8,2184
2185,2023-03-16 11:25:00,0.0,3600.0,24.1,74.7,39.3,1.4,8.9,2185
2186,2023-03-16 11:26:00,0.0,,24.2,75.1,39.0,0.8,10.0,2186
2187,2023-03-16 11:27:00,0.0,,23.4,75.0,38.8,1.1,9.2,2187
2188,2023-03-16 11:28:00,0.0,,23.9,75.2,40.0,1.2,9.9,2188
2189,2023-03-16 11:29:00,0.0,,23.7,74.6,38.7,0.9,9.9,2189
2190,2023-03-16 11:30:00,0.0,,23.9,75.3,39.7,0.9,10.4,2190
2191,2023-03-16 11:31:00,0.0,3600.0,23.8,75.3,38.7,2.0,9.7,2191
2192,2023-03-16 11:32:00,0.0,,23.9,75.1,39.6,1.8,10.1,2192
2193,2023-03-16 11:33:00,0.0,,24.1,75.2,39.1,1.3,10.3,2193
2194,2023-03-16 11:34:00,0.0,,23.8,74.9,39.8,1.9,10.2,2194
2195,2023-03-16 11:35:00,0.0,,23.7,75.3,39.6,2.4,10.0,2195
2196,2023-03-16 11:36:00,0.0,,24.1,75.3,39.0,2.4,10.4,2196
2197,2023-03-16 11:37:00,0.0,3600.0,23.6,75.6,39.1,2.0,10.5,2197
2198,2023-03-16 11:38:00,0.0,,23.8,75.5,39.1,2.4,10.6,2198
2199,2023-03-16 11:39:00,0.0,,23.5,75.8,39.4,3.0,10.8,2199
2200,2023-03-16 11:40:00,0.0,,23.8,75.6,38.5,2.1,11.2,2200
2201,2023-03-16 11:41:00,0.0,,23.3,75.7,38.9,2.4,11.2,2201
2202,2023-03-16 11:42:00,0.0,,23.8,75.3,38.5,2.7,11.1,2202
2203,2023-03-16 11:43:00,0.0,3650.0,23.4,71.5,34.9,2.8,11.2,2203
2204,2023-03-16 11:44:00,0.0,,23.1,69.3,29.8,0.1,10.0,2204
2205,2023-03-16 11:45:00,0.0,,23.0,70.9,30.4,-3.1,5.6,2205
2206,2023-03-16 11:46:00,0.0,,23.7,72.8,31.5,-1.5,3.3,2206
2207,2023-03-16 11:47:00,0.0,,23.8,67.8,30.6,-1.2,3.7,2207
2208,2023-03-16 11:48:00,0.0,,23.7,60.3,29.7,-0.7,5.2,2208
2209,2023-03-16 11:49:00,0.0,2900.0,23.5,53.0,29.2,-0.2,6.7,2209
2210,2023-03-16 11:50:00,0.0,,23.2,47.2,28.7,0.1,8.1,2210
2211,2023-03-16 11:51:00,0.0,,23.1,42.8,28.7,0.4,9.4,2211
2212,2023-03-16 11:52:00,0.0,,23.2,39.8,28.4,0.6,10.6,2212
2213,2023-03-16 11:53:00,0.0,,23.1,37.4,28.2,0.9,11.5,2213
2214,2023-03-16 11:54:00,0.0,,23.0,35.5,28.0,1.1,12.5,2214
2215,2023-03-16 11:55:00,0.0,150.0,22.9,34.2,27.9,1.2,13.3,2215
2216,2023-03-16 11:56:00,0.0,,22.8,33.0,27.7,1.4,14.0,2216
2217,2023-03-16 11:57:00,0.0,,22.7,32.1,27.5,1.7,14.8,2217
2218,2023-03-16 11:58:00,0.0,,22.5,39.2,29.3,-2.7,12.1,2218
2219,2023-03-16 11:59:00,0.0,,23.1,52.5,30.4,-1.8,6.7,2219
2220,2023-03-16 12:00:00,0.0,,23.2,54.1,29.8,-1.9,5.8,2220
2221,2023-03-16 12:01:00,0.0,1250.0,23.2,49.9,28.9,-1.4,6.7,2221
2222,2023-03-16 12:02:00,0.0,,23.1,44.9,28.4,-1.1,8.0,2222
2223,2023-03-16 12:03:00,0.0,,23.0,40.9,28.2,-0.7,9.3,2223
2224,2023-03-16 12:04:00,0.0,,22.9,37.7,28.1,-0.5,10.3,2224
2225,2023-03-16 12:05:00,0.0,,22.9,35.3,27.8,-0.3,11.3,2225
2226,2023-03-16 12:06:00,0.0,,22.8,33.3,27.5,0.0,12.3,2226
2227,2023-03-16 12:07:00,0.0,150.0,22.8,31.6,27.3,0.3,13.2,2227
2228,2023-03-16 12:08:00,0.0,,22.8,30.5,27.1,0.4,13.9,2228
2229,2023-03-16 12:09:00,0.0,,22.7,29.8,26.9,0.4,14.7,2229
2230,2023-03-16 12:10:00,0.0,,22.7,29.3,26.8,0.7,15.3,2230
2231,2023-03-16 12:11:00,0.0,,22.7,28.9,26.5,0.8,15.9,2231
2232,2023-03-16 12:12:00,0.0,,22.7,28.4,26.3,1.0,16.3,2232
2233,2023-03-16 12:13:00,0.0,150.0,22.6,28.2,26.1,1.1,16.7,2233
2234,2023-03-16 12:14:00,0.0,,22.6,27.9,26.0,1.2,17.2,2234
2235,2023-03-16 12:15:00,0.0,,22.5,27.6,25.9,1.4,17.5,2235
2236,2023-03-16 12:16:00,0.0,,22.5,27.3,25.5,1.4,17.9,2236
2237,2023-03-16 12:17:00,0.0,,21.8,32.6,27.5,-2.2,15.0,2237
2238,2023-03-16 12:18:00,0.0,,22.5,45.7,30.0,-1.9,8.0,2238
2239,2023-03-16 12:19:00,0.0,1200.0,22.7,49.2,29.5,-2.1,6.5,2239
2240,2023-03-16 12:20:00,0.0,,22.7,46.3,28.7,-1.6,7.2,2240
2241,2023-03-16 12:21:00,0.0,,22.6,42.1,28.3,-1.3,8.3,2241
2242,2023-03-16 12:22:00,0.0,,22.5,38.4,27.9,-0.9,9.4,2242
2243,2023-03-16 12:23:00,0.0,,22.6,35.6,27.8,-0.8,10.6,2243
2244,2023-03-16 12:24:00,0.0,,22.5,33.5,27.5,-0.4,11.6,2244
2245,2023-03-16 12:25:00,0.0,150.0,22.4,31.7,27.4,-0.3,12.4,2245
2246,2023-03-16 12:26:00,0.0,,22.4,30.5,27.1,0.1,13.3,2246
2247,2023-03-16 12:27:00,0.0,,22.3,29.6,26.9,0.1,14.0,2247
2248,2023-03-16 12:28:00,0.0,,22.3,29.0,26.6,0.4,14.7,2248
2249,2023-03-16 12:29:00,0.0,,22.3,28.6,26.5,0.4,15.3,2249
2250,2023-03-16 12:30:00,0.0,,22.2,28.1,26.3,0.6,15.8,2250
2251,2023-03-16 12:31:00,0.0,100.0,22.4,27.9,25.8,0.8,16.2,2251
2252,2023-03-16 12:32:00,0.0,,22.2,27.5,25.7,0.9,16.7,2252
2253,2023-03-16 12:33:00,0.0,,22.3,27.2,25.6,1.0,17.1,2253
2254,2023-03-16 12:34:00,0.0,,22.1,26.9,25.7,1.2,17.5,2254
2255,2023-03-16 12:35:00,0.0,,22.2,26.7,25.2,1.2,17.9,2255
2256,2023-03-16 12:36:00,0.0,,22.2,26.0,25.2,1.4,18.2,2256
